,tic,url,supply_chain_risk,regulatory_risk,inflationary_risk,macro_risk,debt_risk,liquidity_risk,doctype,gvkey,lpermno,datadate,fyear,sic,sic3,td,long_debt_dum,me,l_a,l_sale,div_d,age,atr,smalltaxlosscarry,largetaxlosscarry,l_emp,l_ppent,l_laborratio,Inv,Ch_Cash,Div,Ch_Debt,Ch_Eqty,Ch_WC,CF,td_a,td_mv,mb,prof_a,ppe_a,cash_a,xrd_a,dltt_a,invopps_FG09,sales_g,dv_a,short_debt,_merge
436,TXT,https://www.sec.gov/Archives/edgar/data/217346/000110465920024773/txt-20200104x10k00cfc1.htm,8.0,4.0,0.0,5.0,4.0,0.0,Risk Section,10519.0,23579.0,2019-12-31,2019.0,3721.0,372.0,4091.0,1.0,10166.838,9.617004,9.520028,1.0,0.0,0.13481954,,,3.583519,7.939159,4.3834543,0.017712079,0.01664669,0.0011985617,-0.00013317353,-0.03189506,0.026701292,0.067585565,0.27240646,0.2869299,1.309551,0.09715009,0.18670928,0.090358235,0.043081634,0.2218671,0.95456445,,0.0011985617,0.18552922,both
437,TMO,https://www.sec.gov/Archives/edgar/data/97745/000009774520000009/tmo-20191231.htm,3.0,2.0,0.0,11.0,6.0,1.0,10K,10530.0,62092.0,2019-12-31,2019.0,3826.0,382.0,18490.0,1.0,129538.664,10.974746,10.14808,1.0,0.0,0.09189189,1.0,0.0,4.3307333,8.603188,4.285516,0.025470616,0.0052243024,0.0050872713,-0.02406605,-0.023072574,0.012572584,0.08292081,0.31671262,0.12490824,2.7105508,0.111954235,0.09331803,0.04145184,0.017180247,0.302273,2.5050273,,0.0050872713,0.04559221,both
438,TJX,https://www.sec.gov/Archives/edgar/data/109198/000162828019003834/tjx-10kx20190202.htm,8.0,8.0,1.0,6.0,1.0,2.0,Risk Section,11672.0,40539.0,2019-01-31,2018.0,5651.0,565.0,2476.874,1.0,60530.51,9.569834,10.570622,1.0,0.0,0.26680008,1.0,0.0,5.602119,8.567165,2.9685528,0.043525808,0.01896911,0.06439998,-0.0004966484,-0.15131688,-0.010887595,0.27870843,0.17289327,0.039310854,4.872804,0.35160428,0.36682937,0.21151912,0.0,0.17289327,4.47027,,0.06439998,0.0,both
439,TSCO,https://www.sec.gov/Archives/edgar/data/916365/000091636520000050/tsco-20191228.htm,6.0,0.0,1.0,3.0,0.0,0.0,Risk Section,29736.0,80286.0,2019-12-31,2019.0,5200.0,520.0,2709.166,1.0,11041.338,8.573435,9.030248,1.0,0.0,0.222599,0.0,0.0,3.5409594,8.117837,4.6059933,0.040640973,-0.00038908978,0.030760212,-0.0028279906,-0.07962463,-0.002984345,0.15346472,0.51220053,0.19702303,2.7912147,0.17812295,0.6338794,0.015926778,0.0,0.4533767,2.627264,,0.030760212,0.114845306,both
440,TT,https://www.sec.gov/Archives/edgar/data/1466258/000146625820000064/ir-10kx12312019.htm,2.0,5.0,0.0,6.0,2.0,0.0,Risk Section,5959.0,12431.0,2019-12-31,2019.0,3585.0,358.0,6139.8,1.0,31675.5,9.927805,9.717092,1.0,0.0,0.2051624,0.0,1.0,3.9318256,7.769463,3.8570175,0.08686189,0.019529287,0.024892276,0.07272976,-0.030904291,0.0066415193,0.08945799,0.29961497,0.16236284,2.1910768,0.1282433,0.115467764,0.06361414,0.011565319,0.25947794,,,0.024892276,0.13396202,both
441,TDG,https://www.sec.gov/Archives/edgar/data/1260221/000126022119000043/tdg2019-09x3010xk.htm,2.0,3.0,0.0,2.0,4.0,0.0,Risk Section,148349.0,91152.0,2019-09-30,2019.0,3728.0,372.0,16898.953,1.0,27836.059,9.696139,8.560866,1.0,0.0,0.20915951,1.0,0.0,2.9601052,6.630363,3.722141,0.2392522,-0.0372526,0.10533666,0.24010302,0.0050369953,0.013218305,0.06219623,1.0396329,0.37775677,2.890586,0.1427329,0.046556108,0.09028055,0.0071856,1.0131955,2.8147888,,0.10533666,0.025429504,both
442,TRV,https://www.sec.gov/Archives/edgar/data/86312/000008631220000011/trv-12312019x10k.htm,1.0,42.0,8.0,8.0,14.0,9.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
443,TRMB,https://www.sec.gov/Archives/edgar/data/864749/000086474920000029/trmb201910k.htm,5.0,2.0,0.0,5.0,2.0,0.0,Risk Section,22815.0,76230.0,2019-12-31,2019.0,3829.0,382.0,1986.2,1.0,10418.331,8.800973,8.0908,0.0,0.0,0.0,1.0,0.0,2.524448,5.9472513,3.5036802,0.041456472,0.0025147952,0.0,-0.019199783,-0.02269339,0.0005421115,0.08586445,0.29909497,0.16011891,2.099181,0.095095396,0.05747888,0.028490972,0.07073049,0.2617646,1.8256888,,0.0,0.1248112,both
444,TFC,https://www.sec.gov/Archives/edgar/data/92230/000009223019000017/form10-k_4q18.htm,0.0,32.0,1.0,23.0,31.0,30.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
445,TWTR,https://www.sec.gov/Archives/edgar/data/1418091/000141809120000037/twtr-20191231.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,18872.0,14295.0,2019-12-31,2019.0,7370.0,737.0,3288.685,1.0,24986.79,9.449624,8.148829,0.0,0.0,0.0,0.0,1.0,1.7749523,7.455805,5.8659916,0.08784853,-0.0074160523,0.0,-0.023747757,0.0018555679,-0.0008367846,0.102324665,0.2588825,0.11630875,2.2817369,0.06547111,0.13609566,0.5227671,0.05370858,0.245466,2.2033272,,0.0,0.051824663,both
446,TYL,https://www.sec.gov/Archives/edgar/data/860731/000086073120000008/tyl12312019-10k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,10789.0,76185.0,2019-12-31,2019.0,7373.0,737.0,23.209,1.0,11793.486,7.6923933,6.9906497,0.0,0.0,0.08327807,1.0,0.0,1.8512855,5.2567296,3.571048,0.1117966,0.044899788,0.0,0.0,0.040471543,0.013410665,0.11622485,0.0105899125,0.0019640855,5.6433487,0.10663785,0.08708331,0.1241464,0.037115112,0.0076756217,5.278092,,0.0,0.27519497,both
447,TSN,https://www.sec.gov/Archives/edgar/data/100493/000010049319000118/tsn201910kq4.htm,6.0,4.0,0.0,6.0,1.0,0.0,Risk Section,10793.0,77730.0,2019-09-30,2019.0,2011.0,201.0,11932.0,1.0,31527.24,10.407198,10.655022,1.0,0.0,0.16377172,1.0,0.0,4.955827,8.893298,3.944401,0.10466205,0.006465843,0.016225036,0.057135087,-0.0046227756,0.026467655,0.07484062,0.36051607,0.2745561,1.5270942,0.12276037,0.22001994,0.014653896,0.0029307792,0.29700577,1.2340944,,0.016225036,0.17616494,both
448,UDR,https://www.sec.gov/Archives/edgar/data/74208/000007420820000031/udr-20191231x10k.htm,1.0,3.0,1.0,1.0,10.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
449,ULTA,https://www.sec.gov/Archives/edgar/data/1403568/000155837019002739/ulta-20190202x10k.htm,5.0,2.0,0.0,1.0,0.0,0.0,Risk Section,178704.0,92322.0,2019-01-31,2018.0,5990.0,599.0,0.0,0.0,17101.842,8.068144,8.81234,0.0,0.0,0.23346809,1.0,0.0,3.8066626,7.112351,3.327346,0.06740689,0.04130332,0.0,0.0,-0.19090603,0.014259651,0.29961625,0.0,0.0,5.788718,0.35521495,0.38419396,0.12824473,0.0,0.0,5.4499207,,0.0,,both
450,USB,https://www.sec.gov/Archives/edgar/data/36104/000119312520043622/d597518d10k.htm,0.0,4.0,0.0,1.0,2.0,4.0,10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
451,UAA,https://www.sec.gov/Archives/edgar/data/1336917/000133691720000010/ua-20191231.htm,5.0,2.0,0.0,7.0,0.0,0.0,Risk Section,165052.0,90979.0,2019-12-31,2019.0,2300.0,230.0,1299.222,1.0,9758.167,8.485399,8.569242,0.0,0.0,0.43181244,0.0,1.0,2.85647,7.2335124,4.4355087,0.03037309,0.047475282,0.0,-0.028453829,0.0006683141,-0.025704801,0.105633885,0.2682386,0.117498085,2.5707715,0.0867487,0.28575826,0.16434456,0.0,0.24224517,2.2790544,,0.0,0.09690414,both
452,UA,https://www.sec.gov/Archives/edgar/data/1336917/000133691720000010/ua-20191231.htm,5.0,2.0,0.0,7.0,0.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
453,UNP,https://www.sec.gov/Archives/edgar/data/100885/000010088520000065/unp-20191231x10k.htm,5.0,6.0,0.0,3.0,0.0,9.0,Risk Section,10867.0,48725.0,2019-12-31,2019.0,4011.0,401.0,27033.0,1.0,125124.94,11.029601,9.985436,1.0,0.0,0.2359623,0.0,0.0,3.6502166,10.709606,7.3043504,0.055696983,-0.007653268,0.042125404,0.045011595,-0.09410925,0.0030807648,0.13926677,0.43832797,0.17766409,2.7349074,0.17373891,0.9036045,0.014657954,0.0,0.4120766,2.306143,,0.042125404,0.059889764,both
454,UAL,https://www.sec.gov/Archives/edgar/data/100517/000010051720000010/ual201910k.htm,0.0,2.0,0.0,0.0,4.0,3.0,Risk Section,10795.0,91103.0,2019-12-31,2019.0,4512.0,451.0,20450.0,1.0,22129.617,10.870681,10.67496,0.0,0.0,0.23122126,1.0,0.0,4.574711,10.461073,5.896696,0.08667389,0.020318944,0.0,0.008667389,-0.031267226,-0.00821121,0.12959267,0.38870198,0.48027673,1.2014525,0.1299158,0.66389155,0.09397274,0.0,0.34804508,0.7890307,,0.0,0.10459658,both
455,UNH,https://www.sec.gov/Archives/edgar/data/731766/000073176620000006/unh2019123110-k.htm,1.0,13.0,0.0,0.0,2.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
456,UPS,https://www.sec.gov/Archives/edgar/data/1090727/000109072720000005/ups-12312019x10k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,10920.0,87447.0,2019-12-31,2019.0,4210.0,421.0,28167.0,1.0,100273.59,10.96573,11.21309,1.0,0.0,0.21443737,1.0,0.0,5.2522736,10.414483,4.2098956,0.104758285,0.015054358,0.055205073,0.04180998,-0.013585219,0.0005185198,0.14679295,0.48683825,0.21929982,2.6766613,0.18165477,0.5762138,0.099227406,0.0,0.41842818,2.206731,,0.055205073,0.14051905,both
457,URI,https://www.sec.gov/Archives/edgar/data/1047166/000106770120000008/uri-2019123110k.htm,3.0,4.0,0.0,3.0,7.0,5.0,Risk Section,66065.0,85663.0,2019-12-31,2019.0,7350.0,735.0,12139.0,1.0,12401.351,9.850614,9.143239,0.0,0.0,0.22457068,1.0,0.0,3.0007198,9.311181,6.361402,0.09014233,0.00047443333,0.0,-0.022034792,-0.045282025,0.012282551,0.15793358,0.6399051,0.49465472,1.4518372,0.22583026,0.5830258,0.0027411703,0.0,0.5779652,1.2203562,,0.0,0.096795455,both
458,UHS,https://www.sec.gov/Archives/edgar/data/352915/000156459020006793/uhs-10k_20191231.htm,0.0,7.0,0.0,3.0,0.0,0.0,Risk Section,11032.0,79637.0,2019-12-31,2019.0,8062.0,806.0,4310.645,1.0,12438.843,9.364627,9.339459,1.0,0.0,0.22663546,,,4.5152454,8.58377,4.0793386,0.058998562,-0.008057592,0.0045424975,-0.001535963,-0.065108135,0.0045766076,0.12212757,0.36943373,0.2573598,1.5943254,0.15460168,0.4579278,0.00525083,0.0,0.35709321,1.4586053,,0.004542498,0.033403818,both
459,UNM,https://www.sec.gov/Archives/edgar/data/5513/000000551320000027/unm-20191231.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
460,VLO,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000007/vloform10-kx12312019.htm,2.0,4.0,0.0,0.0,0.0,5.0,Risk Section,15247.0,85269.0,2019-12-31,2019.0,2911.0,291.0,10962.0,1.0,38330.195,10.8942175,11.539849,1.0,0.0,0.22471191,0.0,1.0,2.4178762,10.328559,8.003984,0.05571439,-0.007407545,0.02769939,0.005940888,-0.032062232,-0.003638794,0.10212758,0.20351255,0.22238815,1.306832,0.099194266,0.5679675,0.047954105,0.0,0.1881962,0.82683146,,0.02769939,0.07525999,both
461,VAR,https://www.sec.gov/Archives/edgar/data/203527/000020352719000025/varian10-k2019q4.htm,1.0,16.0,0.0,6.0,3.0,0.0,Risk Section,11115.0,27043.0,2019-09-30,2019.0,3845.0,384.0,410.0,0.0,10813.372,8.319157,8.078719,0.0,0.0,0.3058264,1.0,0.0,2.4035158,5.7446046,3.4326334,0.15400931,0.0067532975,0.0,0.095862694,-0.0287198,0.03630202,0.09361972,0.099958554,0.036530912,3.2052007,0.14157544,0.07594412,0.13058001,0.06543628,0.0,2.723722,,0.0,1.0,both
462,VTR,https://www.sec.gov/Archives/edgar/data/740260/000074026020000042/vtr123119doc10k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
463,VRSN,https://www.sec.gov/Archives/edgar/data/1014473/000101447320000006/vrsn-20191231x10k.htm,2.0,5.0,0.0,2.0,2.0,2.0,Risk Section,66368.0,85753.0,2019-12-31,2019.0,7370.0,737.0,1792.129,1.0,22488.646,7.5251055,7.116119,0.0,0.0,0.1930438,1.0,0.0,0.62700737,5.56228,5.695399,-0.090180255,0.08136315,0.0,0.0,-0.18351789,-0.03003815,0.33329687,0.9666237,0.07380856,13.082876,0.34185326,0.13992165,0.65698653,0.0327965,0.96662366,11.92769,,0.0,0.0,both
464,VRSK,https://www.sec.gov/Archives/edgar/data/1442145/000144214520000012/vrsk10k12312019.htm,2.0,3.0,1.0,8.0,1.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
465,VZ,https://www.sec.gov/Archives/edgar/data/732712/000073271220000014/a2019q410-k.htm,1.0,1.0,0.0,0.0,1.0,0.0,Risk Section,2136.0,65875.0,2019-12-31,2019.0,4812.0,481.0,133143.0,1.0,253939.84,12.583573,11.7895565,1.0,0.0,0.13259792,,,4.912655,10.709606,6.7440066,0.060265247,3.4278623e-06,0.034333467,-0.017931148,0.0,0.032931473,0.11253329,0.45639586,0.34396514,1.6600173,0.16105811,0.39286387,0.013077294,0.0,0.40827554,1.2083668,,0.034333467,0.105435506,both
466,VRTX,https://www.sec.gov/Archives/edgar/data/875320/000087532020000007/a201910k-main.htm,4.0,14.0,1.0,9.0,2.0,2.0,Risk Section,24344.0,76744.0,2019-12-31,2019.0,2834.0,283.0,673.167,1.0,56706.516,9.026233,8.333948,0.0,0.0,0.15635961,0.0,1.0,1.3862944,6.7265716,5.62676,0.14850312,0.055590544,0.0,-0.0035029298,0.018179918,0.007383333,0.18941668,0.08092442,0.011731801,7.0854106,0.18440494,0.100172564,0.4587743,0.21092112,0.074877754,6.8382525,,0.0,0.07471994,both
467,VFC,https://www.sec.gov/Archives/edgar/data/103379/000010337919000006/vfc330201910-k.htm,3.0,4.0,0.0,6.0,1.0,1.0,Risk Section,11060.0,43553.0,2019-03-31,2018.0,2320.0,232.0,2786.202,1.0,34488.062,9.245398,9.535944,1.0,0.0,0.17572299,1.0,0.0,4.3307333,6.964389,2.6459553,0.021303136,-0.01280349,0.07406362,-0.084045485,0.004694507,-0.0040257666,0.16191424,0.2690219,0.07474867,3.9149532,0.2237284,0.10208458,0.0527824,0.0,0.2042993,3.578641,,0.07406362,0.24058487,both
468,VIAC,https://www.sec.gov/Archives/edgar/data/813828/000081382820000013/a2019k.htm,1.0,5.0,0.0,4.0,0.0,0.0,Risk Section,13714.0,75104.0,2019-12-31,2019.0,4888.0,488.0,20920.0,1.0,25811.55,10.810112,10.233223,1.0,0.0,0.0,1.0,0.0,3.3867602,8.300281,4.9476743,0.0031301116,-0.0028675862,0.0120155895,-0.007936347,-0.0019790384,0.28530464,0.0221935,0.4224641,0.4476633,1.2545397,0.1116945,0.08126174,0.0127627775,0.0,0.40208808,0.93361235,,0.0120155895,0.048231356,both
469,V,https://www.sec.gov/Archives/edgar/data/1403161/000140316119000050/v093019form10k.htm,1.0,13.0,0.0,2.0,4.0,3.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
470,VNO,https://www.sec.gov/Archives/edgar/data/899689/000089968920000007/vno-12312019x10k.htm,0.0,3.0,1.0,4.0,5.0,1.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
471,VMC,https://www.sec.gov/Archives/edgar/data/1396009/000139600920000006/vmc-20191231x10k.htm,0.0,0.0,0.0,1.0,0.0,0.0,Risk Section,11228.0,15202.0,2019-12-31,2019.0,1400.0,140.0,3202.353,1.0,19060.1,9.273202,8.5029125,1.0,0.0,0.17843187,,,2.3197372,8.46067,6.244195,0.039050154,0.02160827,0.015398271,-0.012491838,-0.0038677624,0.013824853,0.092416294,0.3007245,0.14384547,2.26195,0.11831848,0.44363967,0.025778133,0.0,0.29790765,2.030201,,0.015398271,0.0093668625,both
472,WRB,https://www.sec.gov/Archives/edgar/data/11544/000001154420000016/wrb1231201910-k.htm,1.0,11.0,5.0,5.0,8.0,2.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
473,WAB,https://www.sec.gov/Archives/edgar/data/943452/000162828020002098/wab-20191231.htm,4.0,4.0,0.0,5.0,1.0,0.0,Risk Section,60979.0,81677.0,2019-12-31,2019.0,3743.0,374.0,4429.3,1.0,14914.183,9.849253,9.026778,1.0,0.0,0.26912752,1.0,0.0,3.349904,7.4126434,4.0978537,0.16774528,-0.091748394,0.0043126657,0.029497154,-0.00029032634,-0.016949778,0.05110271,0.2338077,0.22898151,1.2616992,0.08264799,0.08740406,0.031893667,0.011079908,0.22875603,0.92634684,,0.0043126657,0.021606123,both
474,WMT,https://www.sec.gov/Archives/edgar/data/104169/000010416919000016/wmtform10-kx1312019.htm,4.0,2.0,1.0,5.0,0.0,3.0,Risk Section,11259.0,55976.0,2019-01-31,2018.0,5331.0,533.0,58033.0,1.0,275798.75,12.298173,13.145551,1.0,0.0,0.3909232,,,6.025866,11.113351,3.9246252,0.10960578,0.0033835701,0.027825532,0.05488041,-0.0337901,0.0034884517,0.11972457,0.2646344,0.17383906,1.9270742,0.13748148,0.5079687,0.03521284,0.0,0.22892907,1.5158716,,0.027825532,0.13492323,both
475,WBA,https://www.sec.gov/Archives/edgar/data/1618921/000161892119000069/wba-2019831x10k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,11264.0,19502.0,2019-08-31,2019.0,5912.0,591.0,16836.0,1.0,45834.91,11.121334,11.826757,1.0,0.0,0.12866521,,,5.2522736,9.508888,3.6740034,0.03412823,0.0034320543,0.024305454,0.03710169,-0.05896624,0.009837569,0.08373029,0.24906062,0.26864138,1.3302304,0.11473712,0.1993846,0.017929524,0.0,0.16417645,0.92047966,,0.024305454,0.3408173,both
476,DIS,https://www.sec.gov/Archives/edgar/data/1744489/000174448919000225/fy2019q410k.htm,0.0,1.0,0.0,2.0,0.0,0.0,Risk Section,3980.0,26403.0,2019-09-30,2019.0,4888.0,488.0,47137.0,1.0,234836.64,12.175531,11.150088,1.0,0.0,0.22498515,0.0,0.0,5.2522736,10.361039,4.9538355,0.021228556,0.0067015835,0.014923912,0.018955171,0.0016393105,0.04317882,0.022259567,0.24299426,0.16716811,1.7524314,0.08335224,0.1629155,0.02806417,0.0,0.19731009,1.314773,,0.014923912,0.18800518,both
477,WM,https://www.sec.gov/Archives/edgar/data/823768/000155837020000762/wm-20191231x10kba4080.htm,1.0,13.0,0.0,1.0,3.0,2.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
478,WAT,https://www.sec.gov/Archives/edgar/data/1000697/000119312520048303/d862312d10k.htm,5.0,5.0,0.0,5.0,3.0,0.0,Risk Section,61574.0,82651.0,2019-12-31,2019.0,3826.0,382.0,1775.169,1.0,14623.452,7.8466115,7.785969,0.0,0.0,0.12685941,1.0,0.0,2.1361763,6.2377386,4.225289,-0.30065915,-0.1801154,0.0,0.20929858,-0.18351789,0.03712357,0.25458506,0.694224,0.10825111,6.8034472,0.32457066,0.19972195,0.13184856,0.05590611,0.6443655,,,0.0,0.07181908,both
479,WEC,https://www.sec.gov/Archives/edgar/data/783325/000010781520000089/a2019wec10k.htm,12.0,17.0,0.0,1.0,4.0,5.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
480,WFC,https://www.sec.gov/Archives/edgar/data/72971/000007297120000217/wfc-12312019x10k.htm,0.0,6.0,0.0,1.0,0.0,3.0,10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
481,WELL,https://www.sec.gov/Archives/edgar/data/766704/000076670420000015/a201910-k.htm,1.0,6.0,0.0,7.0,10.0,2.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
482,WST,https://www.sec.gov/Archives/edgar/data/105770/000010577020000015/wst-20191231.htm,10.0,5.0,2.0,23.0,13.0,8.0,Risk Section,11376.0,62498.0,2019-12-31,2019.0,3060.0,306.0,329.3,1.0,11139.453,7.7585044,7.5174665,1.0,0.0,0.19620885,1.0,0.0,2.2192035,6.8138843,4.708651,0.097377636,0.04343555,0.019261979,0.026522594,-0.022465192,0.006662681,0.15601777,0.14064234,0.028712798,5.0856977,0.16977023,0.3884001,0.18753737,0.016613992,0.13555992,4.8852053,,0.01926198,0.03613726,both
483,WDC,https://www.sec.gov/Archives/edgar/data/106040/000010604019000058/wdc-2019q410xkdoc.htm,19.0,8.0,0.0,13.0,1.0,1.0,Risk Section,11399.0,66384.0,2019-06-30,2019.0,3572.0,357.0,10522.0,1.0,14027.25,10.179982,9.715289,1.0,0.0,1.0,1.0,0.0,4.139955,7.9529667,3.8287117,0.04823663,-0.058778916,0.022146378,-0.0258248,-0.021236254,0.010011377,0.05866515,0.39901403,0.4286078,1.1539723,0.084641635,0.107811905,0.1310201,0.082745545,0.3885476,,,0.022146378,0.026230754,both
484,WU,https://www.sec.gov/Archives/edgar/data/1365135/000155837020001090/wu-20191231x10kf6082f.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
485,WRK,https://www.sec.gov/Archives/edgar/data/1732845/000095012319011534/wrk-10k_20190930.htm,5.0,6.0,1.0,20.0,4.0,1.0,Risk Section,29830.0,21186.0,2019-09-30,2019.0,2650.0,265.0,10063.4,1.0,9396.81,10.314162,9.814055,1.0,0.0,0.24287093,1.0,0.0,3.953165,9.322821,5.3889465,0.15186012,-0.016089294,0.015515624,0.07675243,-0.002331157,0.0014656776,0.076865174,0.33370364,0.51712704,0.924624,0.10415264,0.37104523,0.0050270753,0.0,0.31509748,0.54841775,,0.015515624,0.0557565,both
486,WY,https://www.sec.gov/Archives/edgar/data/106535/000156459020004822/wy-10k_20191231.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,11456.0,39917.0,2019-12-31,2019.0,2400.0,240.0,6533.0,1.0,22508.06,9.705402,8.78783,1.0,0.0,0.0,0.0,1.0,2.3418057,9.5770645,7.3362856,-0.011398269,-0.011885895,0.061745703,-0.016457394,-0.0028648055,-0.002925759,0.057783738,0.39820796,0.22495735,1.8735255,0.07399732,0.8794953,0.030537609,0.00036571987,0.38217726,1.770882,,0.061745703,0.040257156,both
487,WHR,https://www.sec.gov/Archives/edgar/data/106640/000010664020000017/whr-1231201910xk.htm,3.0,5.0,4.0,9.0,2.0,2.0,Risk Section,11465.0,25419.0,2019-12-31,2019.0,3630.0,363.0,5937.0,1.0,9278.752,9.845911,9.924221,1.0,0.0,0.23016906,0.0,1.0,4.356709,8.348301,4.0042586,-0.033684656,0.021926805,0.016153805,-0.051480323,-0.0074148616,0.006620412,0.06329114,0.31444308,0.39018774,1.3222156,0.10349028,0.22361104,0.10338435,0.028653143,0.2604735,0.8103205,,0.016153805,0.17163551,both
488,WMB,https://www.sec.gov/Archives/edgar/data/107263/000010726320000005/wmb2019123110k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
489,WLTW,https://www.sec.gov/Archives/edgar/data/1140536/000156459020006736/wltw-10k_20191231.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
490,WYNN,https://www.sec.gov/Archives/edgar/data/1174922/000117492220000024/wynn-20191231.htm,1.0,7.0,0.0,3.0,7.0,0.0,Risk Section,149318.0,89533.0,2019-12-31,2019.0,7990.0,799.0,10599.857,1.0,14909.639,9.537576,8.796505,1.0,0.0,1.0,0.0,1.0,3.440418,9.218085,5.8101444,0.07703672,0.010018469,0.04084129,0.06947376,-0.0037696592,0.026475852,0.06219238,0.7641585,0.41552594,1.9491981,0.110889755,0.72644705,0.16955204,0.0,0.739436,1.8328182,,0.04084129,0.032352604,both
491,XEL,https://www.sec.gov/Archives/edgar/data/72903/000007290320000011/xcel1231201910-k.htm,8.0,11.0,2.0,4.0,5.0,1.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
492,XLNX,https://www.sec.gov/Archives/edgar/data/743988/000074398819000012/xlnx330201910k.htm,5.0,2.0,0.0,3.0,2.0,0.0,Risk Section,22325.0,76201.0,2019-03-31,2018.0,3674.0,367.0,1234.807,1.0,32190.84,8.547013,8.025856,1.0,0.0,0.08115192,0.0,0.0,1.6924914,5.7988777,4.3067656,0.13405094,-0.12323726,0.07070848,-0.09706197,-0.031296078,0.0063940543,0.20988022,0.2397056,0.036941905,6.6935253,0.19965608,0.063852996,0.6164763,0.14423934,0.2397056,6.458683,,0.07070848,0.0,both
493,XYL,https://www.sec.gov/Archives/edgar/data/1524472/000152447220000006/xyl1231201910kv1.htm,4.0,9.0,1.0,11.0,1.0,1.0,Risk Section,189491.0,13035.0,2019-12-31,2019.0,3561.0,356.0,2562.0,1.0,14193.23,8.9502735,8.565793,1.0,0.0,0.036057692,0.0,1.0,2.8507066,6.802395,4.010118,0.029961089,0.05551232,0.022568094,0.0035019456,-0.0035019456,-0.0072632944,0.1080415,0.33229572,0.15290748,2.4573581,0.123735406,0.11660182,0.09390402,0.024773022,0.28858626,2.1314106,,0.022568094,0.13153785,both
494,YUM,https://www.sec.gov/Archives/edgar/data/1041061/000104106120000015/yum10k12312019.htm,4.0,6.0,2.0,6.0,3.0,2.0,Risk Section,65417.0,85348.0,2019-12-31,2019.0,5812.0,581.0,11269.0,1.0,30219.0,8.562358,8.629986,1.0,0.0,0.057538237,,,3.5553482,7.502738,3.975826,0.016822787,0.056203403,0.097686864,0.09042248,-0.15580195,0.030969221,0.23609252,1.2457539,0.27162072,8.30931,0.34185326,0.34639648,0.14203785,0.0,1.0719594,8.046718,,0.097686864,0.04419203,both
495,ZBRA,https://www.sec.gov/Archives/edgar/data/877212/000087721220000006/a10k12312019zebra.htm,8.0,3.0,0.0,7.0,3.0,0.0,Risk Section,24405.0,76795.0,2019-12-31,2019.0,3577.0,357.0,1406.0,1.0,13794.526,8.457656,8.408494,0.0,0.0,0.09030101,1.0,0.0,2.2192035,5.9053617,3.798499,0.07111017,-0.0029717681,0.0,-0.06622798,-0.016769264,0.007853959,0.15113564,0.29845044,0.0924968,3.5377896,0.1921036,0.07769051,0.0063680746,0.09488431,0.2504776,3.2259521,,0.0,0.16073969,both
